review_length,rating,num_exclamation_marks,contains_question_mark,uppercase_ratio,helpful_votes,is_helpful
53,5,1,1,0.02702702703,12,1
53,5,0,0,0.03703703704,1,0
53,5,0,0,0.04219409283,0,0
53,5,6,0,0,3,1
53,5,1,0,0.04225352113,3,1
53,5,1,0,0.02118644068,0,0
53,5,0,0,0.03004291845,2,0
53,5,0,0,0.02830188679,3,1
53,5,1,0,0.01904761905,0,0
53,5,0,0,0.03043478261,1,0
53,5,1,0,0.04522613065,2,0
53,5,0,0,0.03463203463,4,1
53,5,0,0,0.03636363636,16,1
53,5,0,0,0.02654867257,5,1
53,5,0,0,0.04784688995,4,1
53,5,0,0,0.02242152466,1,0
53,5,3,0,0.02325581395,0,0
53,5,0,0,0.02898550725,2,0
53,5,3,0,0.04205607477,2,0
53,5,1,0,0.03139013453,3,1
53,5,0,1,0.01612903226,17,1
53,5,0,0,0.02604166667,19,1
53,5,0,0,0.08219178082,4,1
53,5,0,0,0.02575107296,0,0
53,5,0,0,0.02898550725,4,1
53,5,0,1,0.01612903226,17,1
52,1,0,0,0.05555555556,0,0
52,1,0,0,0.0253164557,3,1
52,1,0,0,0.03896103896,5,1
52,1,1,0,0.0395256917,1,0
52,1,1,0,0.03141361257,5,1
52,1,1,0,0.07421875,3,1
52,2,0,0,0.05797101449,0,0
52,2,0,1,0.02830188679,8,1
52,2,0,0,0.02857142857,0,0
52,3,0,0,0.02978723404,0,0
52,3,0,0,0,3,1
52,3,0,0,0.05392156863,0,0
52,3,1,0,0.06770833333,0,0
52,4,0,0,0.02727272727,0,0
52,4,0,0,0.02645502646,3,1
52,4,1,0,0.02857142857,0,0
52,4,0,0,0.05508474576,50,1
52,5,1,0,0.02450980392,0,0
52,5,0,0,0.03980099502,0,0
52,5,2,0,0.06511627907,0,0
52,5,0,0,0.02631578947,0,0
52,5,0,0,0.04464285714,3,1
52,5,6,0,0.04522613065,0,0
52,5,0,0,0.0447761194,1,0
52,5,0,0,0.01941747573,20,1
52,5,1,0,0.02666666667,0,0
52,5,1,0,0.02463054187,0,0
52,5,1,0,0.0407239819,0,0
52,5,0,0,0.004830917874,0,0
52,5,2,0,0.03463203463,1,0
52,5,0,0,0.02739726027,0,0
52,5,1,0,0.04587155963,1,0
52,5,0,0,0.01724137931,0,0
52,5,0,0,0.03879310345,5,1
52,5,2,0,0.05333333333,4,1
52,5,0,0,0.01646090535,0,0
52,5,1,0,0.05855855856,11,1
52,5,1,0,0.04716981132,1,0
52,5,0,0,0.02192982456,0,0
52,5,1,0,0.0303030303,0,0
52,5,0,0,0.01960784314,0,0
52,5,0,0,0.01648351648,1,0
52,5,5,0,0.02553191489,8,1
52,5,1,0,0.02678571429,2,0
52,5,3,0,0.02450980392,0,0
51,1,0,0,0.1238938053,2,0
51,1,0,0,0,3,1
51,1,0,0,0.04205607477,2,0
51,1,0,0,0.03056768559,1,0
51,2,0,0,0.09523809524,0,0
51,2,0,1,0,3,1
51,2,0,0,0.04761904762,2,0
51,2,1,0,0.01886792453,5,1
51,3,0,0,0.04301075269,1,0
51,3,0,0,0.02732240437,0,0
51,3,0,0,0.01716738197,0,0
51,3,0,0,0.0310880829,1,0
51,3,0,0,0.01659751037,4,1
51,3,0,0,0.03535353535,0,0
51,3,1,0,0.02510460251,5,1
51,4,0,0,0.02512562814,2,0
51,4,1,0,0.02173913043,3,1
51,4,0,0,0.01339285714,0,0
51,4,1,0,0.05825242718,4,1
51,4,0,0,0,1,0
51,5,1,0,0.01877934272,9,1
51,5,1,0,0.04182509506,0,0
51,5,2,0,0.02083333333,1,0
51,5,2,0,0.0487804878,2,0
51,5,1,0,0.05529953917,4,1
51,5,0,0,0.04867256637,0,0
51,5,0,0,0.02283105023,3,1
51,5,2,0,0.07835820896,0,0
51,5,0,0,0.04115226337,4,1
51,5,1,0,0.02673796791,1,0
51,5,0,0,0.03553299492,3,1
51,5,0,0,0.01140684411,3,1
51,5,0,0,0.02673796791,0,0
51,5,0,0,0.06878306878,0,0
51,5,0,0,0.02752293578,0,0
51,5,0,0,0.06225680934,2,0
51,5,1,0,0.2878787879,5,1
51,5,0,0,0.03448275862,0,0
51,5,1,0,0.02427184466,0,0
51,5,1,0,0.03414634146,6,1
51,5,0,0,0.02380952381,1,0
51,5,0,0,0.03398058252,4,1
51,5,0,0,0.02010050251,4,1
51,5,0,0,0.02631578947,9,1
51,5,1,0,0.03389830508,0,0
51,5,1,0,0.02222222222,0,0
51,5,1,0,0.07042253521,1,0
51,5,1,0,0.04285714286,4,1
51,5,2,0,0.01851851852,1,0
51,5,1,0,0.02427184466,0,0
51,5,0,0,0.02553191489,0,0
51,5,0,0,0.02202643172,3,1
51,5,1,0,0.0269058296,3,1
51,5,1,0,0.04109589041,8,1
51,5,0,0,0.02415458937,0,0
51,5,0,0,0.04712041885,2,0
51,5,2,0,0.03448275862,1,0
50,1,0,0,0.02666666667,1,0
50,1,1,0,0.02955665025,1,0
50,1,0,0,0.03157894737,4,1
50,1,0,0,0.04694835681,0,0
50,1,0,0,0.03317535545,16,1
50,1,2,0,0.03398058252,6,1
50,1,0,0,0.02666666667,1,0
50,1,3,0,0.06698564593,3,1
50,3,0,0,0.04020100503,3,1
50,4,1,0,0.0310880829,0,0
50,4,0,0,0.04166666667,4,1
50,4,0,0,0.03482587065,3,1
50,5,0,0,0.04761904762,1,0
50,5,2,0,0.02884615385,1,0
50,5,0,0,0.02702702703,4,1
50,5,3,0,0.01485148515,4,1
50,5,0,0,0.02857142857,2,0
50,5,2,0,0.0404040404,2,0
50,5,1,0,0.04232804233,3,1
50,5,0,0,0.0562248996,1,0
50,5,0,0,0.03015075377,5,1
50,5,0,0,0.04237288136,0,0
50,5,1,0,0.07537688442,3,1
50,5,0,0,0.02604166667,1,0
50,5,1,0,0.05583756345,1,0
50,5,2,0,0.01923076923,1,0
50,5,0,0,0.02162162162,3,1
50,5,1,0,0.04901960784,0,0
50,5,0,0,0.03738317757,3,1
50,5,2,0,0.009389671362,0,0
50,5,0,0,0.9850746269,3,1
50,5,0,1,0.01731601732,1,0
50,5,0,0,0.01239669421,0,0
50,5,0,0,0.05,0,0
50,5,0,0,0.04624277457,1,0
50,5,0,0,0.04761904762,1,0
50,5,0,0,0.04035874439,3,1
50,5,0,0,0.03076923077,0,0
50,5,3,0,0.05829596413,0,0
49,1,0,1,0.02183406114,5,1
49,1,2,0,0.02816901408,4,1
49,1,1,0,0.01941747573,0,0
49,1,1,0,0.02116402116,0,0
49,1,2,0,0.02564102564,0,0
49,1,0,1,0.02617801047,2,0
49,1,3,0,0.08045977011,0,0
49,2,0,0,0.01310043668,4,1
49,2,0,0,0.03045685279,3,1
49,2,1,0,0.02192982456,3,1
49,3,0,0,0.01886792453,0,0
49,3,0,0,0.02339181287,1,0
49,3,0,0,0.03977272727,7,1
49,3,0,0,0.0198019802,26,1
49,3,0,0,0.106741573,0,0
49,3,0,0,0.02010050251,0,0
49,3,0,0,0.03553299492,0,0
49,4,1,0,0.01960784314,5,1
49,4,0,0,0.01687763713,3,1
49,4,0,0,0.01304347826,1,0
49,4,1,0,0.03418803419,11,1
49,4,0,0,0.01030927835,1,0
49,4,0,0,0.02380952381,0,0
49,4,0,0,0.0145631068,0,0
49,5,0,0,0.02551020408,1,0
49,5,0,0,0.02620087336,1,0
49,5,0,0,0.03225806452,2,0
49,5,0,0,0.02898550725,0,0
49,5,0,0,0.03243243243,12,1
49,5,1,0,0.0198019802,4,1
49,5,0,0,0.03301886792,0,0
49,5,1,0,0.03626943005,2,0
49,5,0,0,0.02870813397,3,1
49,5,0,0,0.02252252252,0,0
49,5,0,0,0.02463054187,8,1
49,5,2,1,0.05347593583,3,1
49,5,0,0,0.02366863905,4,1
49,5,1,0,0.009132420091,0,0
49,5,0,0,0.0518134715,6,1
49,5,0,0,1,5,1
49,5,1,0,0.02105263158,4,1
49,5,0,0,0.01515151515,5,1
49,5,0,0,0.02222222222,0,0
49,5,0,0,0.02100840336,4,1
49,5,4,0,0.05911330049,1,0
49,5,1,0,0.0395480226,2,0
49,5,2,0,0.0351758794,4,1
49,5,0,0,1,5,1
49,5,0,0,0.03921568627,0,0
49,5,0,0,0.02010050251,5,1
49,5,0,0,0.02873563218,1,0
49,5,3,0,0.9818181818,1,0
49,5,4,0,0.04761904762,0,0
49,5,3,0,0.1178861789,0,0
49,5,0,0,0.03465346535,0,0
49,5,0,0,0.05213270142,0,0
49,5,2,0,0.03015075377,1,0
48,1,3,0,0.02150537634,0,0
48,1,0,0,0.03703703704,6,1
48,1,0,0,0.03585657371,4,1
48,1,0,0,0.06145251397,1,0
48,1,1,0,0.03139013453,6,1
48,1,0,0,0.02777777778,0,0
48,2,2,1,0.015625,21,1
48,3,0,0,0.03804347826,3,1
48,4,0,0,0.04395604396,1,0
48,5,0,0,0.0198019802,1,0
48,5,0,0,0.01895734597,17,1
48,5,1,0,0.01913875598,11,1
48,5,0,0,0.02030456853,0,0
48,5,0,0,0.03804347826,3,1
48,5,0,0,0.03333333333,0,0
48,5,1,0,0.02702702703,9,1
48,5,0,0,0.03,1,0
48,5,0,0,0.02040816327,2,0
48,5,0,0,0.02617801047,0,0
48,5,1,0,0.02777777778,0,0
48,5,0,0,0.02352941176,1,0
48,5,0,0,0.03141361257,1,0
48,5,0,1,0.01685393258,3,1
48,5,0,0,0.01030927835,0,0
48,5,0,0,0.01913875598,5,1
48,5,0,0,0.04081632653,4,1
48,5,0,0,0.06392694064,4,1
48,5,0,0,0.04368932039,5,1
48,5,0,1,0.03149606299,3,1
48,5,1,0,0.03535353535,0,0
48,5,0,0,0.01408450704,1,0
48,5,0,0,0.05531914894,0,0
48,5,0,0,0.0243902439,0,0
48,5,0,0,0.06349206349,68,1
48,5,0,0,0.02475247525,3,1
48,5,0,0,0.04545454545,7,1
48,5,0,0,0.02162162162,5,1
48,5,0,0,0.04494382022,6,1
47,1,0,0,0.05434782609,0,0
47,1,3,1,0.03153153153,7,1
47,1,0,0,0.02857142857,4,1
47,2,0,0,0.03846153846,3,1
47,4,0,0,0.02150537634,0,0
47,4,0,0,0.08333333333,1,0
47,4,0,0,0.03553299492,1,0
47,4,0,0,0.03743315508,1,0
47,4,1,0,0.02293577982,0,0
47,4,0,0,0.04347826087,0,0
47,5,0,0,0.01685393258,4,1
47,5,0,0,0.03097345133,0,0
47,5,0,0,0.02325581395,0,0
47,5,0,0,0.01442307692,3,1
47,5,0,0,0.02304147465,7,1
47,5,2,0,0.04568527919,5,1
47,5,0,0,0.03535353535,2,0
47,5,0,0,0.03125,2,0
47,5,0,0,0.1513157895,0,0
47,5,0,0,0,1,0
47,5,0,0,0.03174603175,0,0
47,5,0,0,0.03125,1,0
47,5,1,0,0,0,0
47,5,3,0,0.1210762332,5,1
47,5,0,0,0.01428571429,10,1
47,5,0,0,0.03910614525,5,1
47,5,0,0,0.01785714286,0,0
47,5,1,0,0.03314917127,0,0
47,5,0,0,0.0350877193,1,0
47,5,0,0,0.02764976959,4,1
47,5,2,0,0.04046242775,0,0
47,5,0,0,0.01685393258,4,1
47,5,0,0,0.009900990099,0,0
47,5,1,0,0.1761658031,1,0
47,5,1,1,0.01714285714,0,0
47,5,0,0,0.01470588235,1,0
47,5,0,0,0.01675977654,0,0
47,5,0,0,0.01538461538,0,0
47,5,0,0,0.04838709677,2,0
47,5,3,0,0.04651162791,1,0
47,5,2,0,0.04255319149,0,0
47,5,0,0,0.009090909091,8,1
47,5,2,0,0.01449275362,0,0
47,5,0,0,0.01477832512,2,0
47,5,0,0,0.02,0,0
47,5,0,0,0.01395348837,3,1
46,1,1,0,0.02358490566,3,1
46,1,0,0,0.01877934272,3,1
46,1,0,0,0.03271028037,6,1
46,1,1,0,0.06467661692,3,1
46,1,0,0,0.03571428571,5,1
46,1,1,0,0.04663212435,1,0
46,1,0,0,0.06280193237,3,1
46,1,0,0,0.0347826087,1,0
46,1,0,0,0,3,1
46,1,0,0,0.0376344086,4,1
46,2,1,0,0.03111111111,0,0
46,2,0,0,0.02645502646,1,0
46,3,0,0,0.06132075472,6,1
46,4,0,0,0.0197044335,2,0
46,4,0,0,0.04522613065,2,0
46,4,0,0,0.0625,4,1
46,4,0,0,0.01477832512,6,1
46,4,0,0,0.03555555556,0,0
46,4,0,0,0.09420289855,29,1
46,5,1,0,0.02427184466,0,0
46,5,0,0,0.04188481675,25,1
46,5,1,0,0.02463054187,0,0
46,5,1,0,0.0972972973,3,1
46,5,0,0,0.02702702703,5,1
46,5,2,0,0.07103825137,11,1
46,5,0,0,0.02259887006,5,1
46,5,3,0,0.03414634146,3,1
46,5,2,0,0.02659574468,0,0
46,5,1,0,0.05882352941,0,0
46,5,2,0,0.01339285714,2,0
46,5,2,0,0.05,1,0
46,5,0,0,0.1310679612,0,0
46,5,0,0,0.025,3,1
46,5,0,0,0.02994011976,0,0
46,5,3,0,0.04020100503,0,0
46,5,0,0,0.01869158879,1,0
46,5,0,0,0.03428571429,4,1
46,5,0,0,0.07,1,0
46,5,0,0,0.02645502646,5,1
46,5,1,0,0.02512562814,0,0
46,5,2,0,0.06024096386,0,0
46,5,2,0,0.07692307692,0,0
46,5,0,1,0.03125,2,0
46,5,2,0,0.02673796791,31,1
46,5,1,0,0.02487562189,0,0
46,5,0,0,0.02139037433,1,0
46,5,0,0,0.01657458564,2,0
46,5,0,0,0.05789473684,3,1
46,5,0,1,0.02777777778,4,1
45,1,0,0,0.03684210526,0,0
45,1,0,0,0.02577319588,7,1
45,1,0,0,0.03141361257,3,1
45,2,0,0,0.02793296089,0,0
45,3,0,0,0.03428571429,0,0
45,3,0,0,0.05113636364,4,1
45,3,0,1,0.03529411765,4,1
45,3,0,1,0.03529411765,4,1
45,3,0,1,0.03529411765,4,1
45,4,0,0,0.02040816327,2,0
45,4,0,0,0.03125,0,0
45,4,0,0,0.01546391753,0,0
45,5,0,0,0.1,1,0
45,5,0,0,0.02222222222,8,1
45,5,0,0,0.02162162162,0,0
45,5,0,0,0.02380952381,8,1
45,5,0,0,0.02,0,0
45,5,0,0,0,4,1
45,5,0,0,0.06145251397,0,0
45,5,0,0,0.02298850575,0,0
45,5,0,0,0.05294117647,3,1
45,5,0,0,0.01904761905,11,1
45,5,0,0,0.01136363636,1,0
45,5,3,0,0.04255319149,7,1
45,5,0,0,0.01904761905,11,1
45,5,2,0,0.03684210526,3,1
45,5,0,0,0.03184713376,0,0
45,5,0,0,0.02590673575,0,0
45,5,1,0,0.04020100503,5,1
45,5,0,0,0.03658536585,3,1
45,5,0,0,0.0380952381,0,0
45,5,1,0,0.03191489362,9,1
45,5,3,1,0.02252252252,0,0
45,5,0,0,0.02127659574,0,0
45,5,0,0,0.02958579882,1,0
45,5,0,0,0.03910614525,0,0
45,5,4,0,0.05063291139,0,0
45,5,3,0,0.03431372549,3,1
45,5,1,0,0.02727272727,3,1
45,5,0,0,0.02209944751,3,1
45,5,9,0,0.07065217391,1,0
45,5,0,0,0.04232804233,0,0
45,5,0,0,0.06282722513,0,0
45,5,1,0,0.02366863905,0,0
45,5,0,0,0.02325581395,9,1
45,5,0,0,0.02538071066,0,0
45,5,0,0,0.0375,8,1
44,1,0,1,0.06470588235,4,1
44,1,0,0,0.03571428571,4,1
44,1,0,0,0.0145631068,6,1
44,1,1,0,0.02409638554,17,1
44,1,1,0,0.01913875598,4,1
44,1,0,0,0.03921568627,5,1
44,2,0,0,0.02222222222,0,0
44,2,0,1,0.02604166667,3,1
44,3,1,0,0.01578947368,1,0
44,3,1,0,0.02702702703,3,1
44,3,0,0,0.03333333333,1,0
44,4,1,0,0.01685393258,1,0
44,4,3,0,0.05235602094,1,0
44,4,0,0,0.02105263158,10,1
44,4,0,0,0.0202020202,0,0
44,4,0,0,0.01951219512,9,1
44,4,0,0,0.02366863905,0,0
44,4,0,0,0.02994011976,1,0
44,4,0,0,0.07731958763,12,1
44,5,0,0,0.03225806452,3,1
44,5,1,0,0.01704545455,2,0
44,5,0,0,0.04458598726,4,1
44,5,0,0,0.03428571429,0,0
44,5,1,0,0.03409090909,0,0
44,5,0,0,0.0320855615,0,0
44,5,1,0,0.05389221557,1,0
44,5,0,0,0.03468208092,0,0
44,5,0,0,0.02673796791,1,0
44,5,0,0,0.02222222222,0,0
44,5,0,0,0.01212121212,5,1
44,5,1,0,0.05027932961,5,1
44,5,0,0,0.01923076923,3,1
44,5,0,0,0.02645502646,0,0
44,5,0,0,0.04597701149,0,0
44,5,0,0,0.01951219512,0,0
44,5,0,0,0.02547770701,3,1
44,5,0,0,0.05031446541,8,1
44,5,0,0,0.0206185567,3,1
44,5,0,0,0.01807228916,7,1
44,5,3,0,0.02173913043,3,1
44,5,0,0,0.0310880829,3,1
44,5,0,0,0,6,1
44,5,0,1,0.0414507772,4,1
44,5,1,0,0.04678362573,5,1
44,5,0,0,0.005555555556,4,1
44,5,1,0,0.06875,0,0
44,5,0,0,1,0,0
44,5,0,0,0.04733727811,0,0
44,5,1,0,0.04587155963,7,1
44,5,1,0,0.03333333333,1,0
44,5,0,0,0.005555555556,4,1
44,5,1,0,0.03846153846,6,1
44,5,0,0,0.05882352941,0,0
44,5,1,0,0.01176470588,2,0
44,5,0,0,0,0,0
44,5,4,0,0.03296703297,0,0
44,5,1,0,0.03902439024,2,0
44,5,0,0,0.02955665025,3,1
44,5,3,0,0.04891304348,0,0
44,5,1,0,0.05027932961,5,1
44,5,0,0,0.04926108374,3,1
44,5,1,0,0.06701030928,1,0
43,1,0,0,0.05759162304,0,0
43,1,0,0,0.01005025126,2,0
43,1,0,0,0.03225806452,3,1
43,1,0,0,0.01570680628,4,1
43,1,0,0,0.06896551724,0,0
43,1,1,0,0.02824858757,2,0
43,1,0,0,0.03783783784,7,1
43,1,1,0,0.02030456853,0,0
43,2,0,0,0.02116402116,11,1
43,2,0,0,0.01685393258,0,0
43,3,0,0,0.03184713376,0,0
43,4,0,0,0.03048780488,0,0
43,4,0,0,0.03184713376,3,1
43,4,0,0,0.03645833333,1,0
43,4,0,0,0,4,1
43,4,0,0,0.04347826087,3,1
43,4,1,0,0.0243902439,5,1
43,5,0,0,0.08743169399,5,1
43,5,1,0,0.03870967742,4,1
43,5,0,0,0.2105263158,2,0
43,5,0,0,0.05084745763,0,0
43,5,0,0,0.06629834254,5,1
43,5,0,0,0.02941176471,1,0
43,5,3,0,0.02580645161,0,0
43,5,2,0,0.02272727273,0,0
43,5,0,1,0.03846153846,2,0
43,5,7,0,0.1458333333,5,1
43,5,0,0,0.02649006623,1,0
43,5,3,0,0.04046242775,0,0
43,5,0,0,0.03608247423,0,0
43,5,0,1,0.01578947368,5,1
43,5,0,0,0.03723404255,0,0
43,5,2,0,0.1620111732,3,1
43,5,1,0,0.03614457831,0,0
43,5,0,0,0.02173913043,3,1
43,5,0,0,0.125748503,0,0
43,5,2,0,0.04761904762,1,0
43,5,2,0,0.01675977654,0,0
43,5,0,0,0.02312138728,0,0
42,1,0,0,0.02777777778,0,0
42,1,0,0,0.03015075377,3,1
42,1,0,0,0.0650887574,3,1
42,1,0,0,0.02150537634,0,0
42,1,0,0,1,0,0
42,2,0,0,0.03205128205,0,0
42,2,0,0,0.02906976744,3,1
42,2,0,0,0.02906976744,3,1
42,2,0,0,0.02145922747,0,0
42,3,0,0,0.03743315508,0,0
42,4,0,0,0.04375,1,0
42,4,2,0,0.02873563218,1,0
42,4,0,0,0.02906976744,2,0
42,4,0,0,0.05521472393,0,0
42,5,1,0,0.02941176471,3,1
42,5,0,0,0.01630434783,1,0
42,5,0,0,0.02298850575,6,1
42,5,3,0,0.02298850575,0,0
42,5,0,0,0.02649006623,0,0
42,5,2,1,0.07344632768,0,0
42,5,1,0,0.04324324324,8,1
42,5,0,0,0.07228915663,4,1
42,5,2,0,0.02906976744,0,0
42,5,0,0,0.02538071066,0,0
42,5,3,0,0.04784688995,4,1
42,5,0,0,0.1031390135,25,1
42,5,3,0,0.07317073171,8,1
42,5,1,0,0.0243902439,0,0
42,5,1,0,0.02941176471,3,1
42,5,2,0,0.03846153846,3,1
42,5,1,0,0.02808988764,0,0
42,5,1,0,0.09659090909,1,0
42,5,0,0,0.01639344262,5,1
42,5,2,0,0.07284768212,3,1
42,5,2,0,0.01063829787,5,1
42,5,3,0,0.02717391304,1,0
42,5,0,0,0.01694915254,0,0
42,5,0,0,0.0245398773,1,0
42,5,0,0,0.02941176471,8,1
42,5,0,0,0.03550295858,6,1
42,5,2,0,0.01948051948,1,0
42,5,0,0,0.04242424242,7,1
42,5,0,0,0.03141361257,0,0
42,5,0,0,0.02298850575,3,1
42,5,2,0,0.03389830508,0,0
42,5,0,0,0.09615384615,1,0
42,5,0,0,0.03614457831,1,0
42,5,0,0,0.01796407186,9,1
42,5,3,0,0.06285714286,0,0
42,5,0,0,0.02732240437,3,1
42,5,0,0,0.03260869565,0,0
42,5,0,0,0.07446808511,0,0
41,1,0,0,0.04575163399,7,1
41,1,1,0,0.02659574468,0,0
41,1,0,0,0.05660377358,3,1
41,1,2,0,0.01875,0,0
41,1,0,0,0.02873563218,1,0
41,1,0,0,0.02702702703,1,0
41,1,0,0,0.02366863905,4,1
41,3,0,0,0.02234636872,0,0
41,3,1,0,0.02645502646,3,1
41,3,0,0,0.01923076923,14,1
41,3,1,0,0.04117647059,0,0
41,4,1,0,0.01990049751,3,1
41,4,0,0,0.02339181287,0,0
41,4,5,0,0.0119047619,4,1
41,5,0,0,0.04964539007,0,0
41,5,0,0,0.03191489362,3,1
41,5,2,0,0.06914893617,7,1
41,5,2,0,0.1104294479,3,1
41,5,0,0,0.05555555556,0,0
41,5,0,0,0.03529411765,3,1
41,5,0,0,0.02272727273,0,0
41,5,0,0,0.04929577465,1,0
41,5,0,0,0.03184713376,7,1
41,5,1,0,0.02923976608,2,0
41,5,0,0,0.04605263158,0,0
41,5,0,0,0,0,0
41,5,0,0,0.02702702703,0,0
41,5,0,0,0.02747252747,9,1
41,5,1,0,0.0582010582,3,1
41,5,1,0,0.03468208092,5,1
41,5,0,0,0.01714285714,3,1
41,5,0,0,0.0206185567,7,1
41,5,0,0,0.02912621359,8,1
41,5,0,0,0.02564102564,3,1
41,5,5,0,0.04379562044,3,1
41,5,0,0,0.02380952381,0,0
41,5,0,0,0.03468208092,3,1
41,5,0,0,0.04848484848,1,0
41,5,6,0,0.03910614525,0,0
41,5,2,0,0.06779661017,4,1
41,5,1,1,0.05555555556,0,0
41,5,0,0,0.03164556962,0,0
41,5,0,0,0.03314917127,3,1
41,5,0,0,0.1052631579,1,0
41,5,0,0,0.06338028169,1,0
41,5,1,0,0.04232804233,4,1
40,1,2,0,0.02873563218,1,0
40,1,1,0,0.1182795699,14,1
40,1,0,0,0.01714285714,0,0
40,1,1,0,0.03649635036,6,1
40,1,0,0,0.02666666667,1,0
40,2,1,0,0.02564102564,0,0
40,2,0,0,0.06666666667,2,0
40,2,0,0,0.01935483871,0,0
40,3,0,0,0.04605263158,1,0
40,3,0,0,0.01754385965,0,0
40,3,0,0,0.04402515723,0,0
40,4,1,0,0.02797202797,1,0
40,4,0,0,0.03191489362,1,0
40,4,0,0,0.03488372093,0,0
40,4,0,0,0,1,0
40,4,0,0,0.02840909091,4,1
40,4,1,0,0.02577319588,0,0
40,4,0,0,0.08588957055,1,0
40,4,1,0,0.05988023952,1,0
40,4,0,0,0.04697986577,38,1
40,4,0,0,0.02762430939,0,0
40,5,0,0,0.0396039604,7,1
40,5,0,0,0.02762430939,1,0
40,5,1,0,0.03105590062,2,0
40,5,2,0,0.02205882353,1,0
40,5,3,0,0.05063291139,1,0
40,5,0,0,0.0522875817,0,0
40,5,0,0,0.007092198582,0,0
40,5,3,1,0.02857142857,0,0
40,5,0,0,0.01666666667,1,0
40,5,2,0,0.06586826347,0,0
40,5,1,0,0.03164556962,0,0
40,5,0,0,0.03389830508,2,0
40,5,0,0,0.0289017341,1,0
40,5,0,0,0.01428571429,0,0
40,5,1,0,0.03267973856,0,0
40,5,0,0,0.06293706294,2,0
40,5,0,0,0.04761904762,0,0
40,5,2,0,0.02976190476,4,1
40,5,1,0,0.03351955307,0,0
40,5,1,1,0.01621621622,4,1
40,5,1,0,0.01775147929,12,1
40,5,2,0,0.02808988764,9,1
40,5,0,0,0.04790419162,1,0
40,5,0,0,0.04790419162,8,1
40,5,0,0,0.02994011976,5,1
40,5,1,0,0.05882352941,0,0
40,5,0,0,0.03389830508,1,0
40,5,0,0,0.02285714286,1,0
39,1,0,0,0.08994708995,4,1
39,1,0,0,0.02906976744,3,1
39,1,0,0,0.02127659574,0,0
39,1,0,0,0.01162790698,1,0
39,1,2,0,0.04597701149,1,0
39,2,0,0,0.02857142857,5,1
39,2,0,0,0.03947368421,1,0
39,2,0,0,0.05142857143,1,0
39,3,0,0,0.0393258427,3,1
39,4,0,0,0.07514450867,5,1
39,4,0,0,0.02717391304,2,0
39,4,1,0,0.04895104895,2,0
39,4,0,0,0.03401360544,3,1
39,4,0,0,0.04081632653,0,0
39,4,0,0,0.04320987654,2,0
39,4,0,0,0.0127388535,13,1
39,5,0,0,0.01851851852,6,1
39,5,1,0,0.9880952381,10,1
39,5,0,0,0.04166666667,0,0
39,5,0,0,0.01910828025,0,0
39,5,0,0,0.05128205128,0,0
39,5,0,0,0.02564102564,4,1
39,5,1,0,0.02285714286,0,0
39,5,1,0,0.05095541401,3,1
39,5,0,0,0.01449275362,0,0
39,5,0,0,0.0523255814,3,1
39,5,1,1,0.04575163399,3,1
39,5,1,0,0.06870229008,4,1
39,5,3,0,0.02747252747,0,0
39,5,0,0,0.05128205128,4,1
39,5,0,0,0.01764705882,0,0
39,5,0,0,0.01226993865,4,1
39,5,0,0,0.04137931034,1,0
39,5,2,0,0.0490797546,8,1
39,5,0,0,0.04469273743,3,1
39,5,1,0,0.05095541401,3,1
39,5,1,0,0.03773584906,0,0
39,5,0,0,0.02976190476,2,0
39,5,0,0,0.01935483871,0,0
38,1,0,0,0.03144654088,0,0
38,1,0,0,0,0,0
38,1,1,0,0.2272727273,3,1
38,1,0,0,0.02857142857,0,0
38,1,0,0,0.08670520231,3,1
38,3,0,0,0.04117647059,3,1
38,3,0,0,0.0289017341,2,0
38,3,0,0,0.08962264151,0,0
38,4,0,0,0.04516129032,6,1
38,4,0,0,0.03870967742,4,1
38,4,0,0,0.03409090909,10,1
38,4,0,0,0.01986754967,0,0
38,4,0,0,0.006711409396,1,0
38,4,0,0,0.07792207792,0,0
38,4,0,0,0.01408450704,0,0
38,4,0,0,0.04,0,0
38,5,0,0,0.02352941176,8,1
38,5,0,0,0.02702702703,2,0
38,5,1,0,0.03007518797,3,1
38,5,0,0,0.0248447205,0,0
38,5,0,0,0.04,16,1
38,5,2,0,0.06382978723,0,0
38,5,0,0,0.05769230769,0,0
38,5,1,0,0.01807228916,0,0
38,5,3,0,0.08333333333,0,0
38,5,0,0,0.0253164557,3,1
38,5,0,0,0.04294478528,0,0
38,5,1,0,0.02666666667,0,0
38,5,0,0,0.03401360544,2,0
38,5,0,0,0.02298850575,1,0
38,5,0,0,0.01360544218,3,1
38,5,1,0,0.0245398773,3,1
38,5,3,0,0.02976190476,0,0
38,5,0,0,0.04,16,1
38,5,0,0,0.0406504065,3,1
38,5,2,0,0.05487804878,2,0
38,5,0,0,0.04819277108,0,0
38,5,1,0,0.02808988764,1,0
38,5,0,0,0.01960784314,1,0
38,5,2,0,0.01369863014,0,0
38,5,2,0,0.05555555556,0,0
38,5,0,0,0,0,0
38,5,0,0,0.02352941176,2,0
38,5,1,0,0.04081632653,16,1
38,5,0,0,0.01796407186,7,1
38,5,0,0,0.03267973856,0,0
38,5,0,0,0.01851851852,3,1
38,5,0,0,0.03355704698,0,0
38,5,0,0,0.03205128205,0,0
38,5,0,0,0.03225806452,0,0
38,5,0,0,0.02816901408,0,0
